,c1,c2,pH,T,size,dispersity,aspect_ratio
452,0.111328125,0.205078125,0.298828125,0.017578125,8.415564994752902,9.024717151337345,1.8265493146341116
453,0.611328125,0.705078125,0.798828125,0.517578125,20.103614333831633,11.546706430731493,3.0226611265097945
454,0.861328125,0.455078125,0.048828125,0.267578125,15.37914870704282,16.852827884654477,1.4780340464595343
455,0.361328125,0.955078125,0.548828125,0.767578125,20.393408868332653,7.909612820134748,1.7471057425629282
456,0.486328125,0.330078125,0.923828125,0.892578125,19.69805774975371,11.686332710837377,3.1476166456086765
457,0.986328125,0.830078125,0.423828125,0.392578125,21.425116430657297,17.046026716597233,1.2865473474939007
458,0.736328125,0.080078125,0.673828125,0.642578125,21.695083148553838,15.007539637852922,2.3819373179797414
459,0.236328125,0.580078125,0.173828125,0.142578125,12.865673300905424,14.039527456589592,1.7092696909122795
460,0.173828125,0.392578125,0.736328125,0.455078125,20.51969998121968,15.91658470769441,2.4615995454146216
461,0.673828125,0.892578125,0.236328125,0.955078125,16.303572089911075,9.533596851445859,1.0122087849019623
462,0.923828125,0.142578125,0.986328125,0.205078125,19.548706430820125,5.756682708401995,6.286976243169504
463,0.423828125,0.642578125,0.486328125,0.705078125,19.358786760272288,17.75524509324825,1.3324687054240911
464,0.298828125,0.017578125,0.111328125,0.580078125,15.424265546162369,8.814018474096816,0.10525139179360549
465,0.798828125,0.517578125,0.611328125,0.080078125,15.72601121339942,16.874697343200257,3.7153441827274674
466,0.548828125,0.267578125,0.361328125,0.830078125,17.67626324900927,18.14988312692489,0.9976633182598798
467,0.048828125,0.767578125,0.861328125,0.330078125,20.490828605069165,4.477694806607317,4.407980014424367
468,0.033203125,0.033203125,0.501953125,0.126953125,13.568434513480724,8.21493491793241,1.544036808251257
469,0.533203125,0.533203125,0.001953125,0.626953125,15.82927777744392,14.56320927779917,0.8788888000558
470,0.783203125,0.283203125,0.751953125,0.376953125,20.00347499126711,15.735207142319126,3.437327620536887
471,0.283203125,0.783203125,0.251953125,0.876953125,17.6486093194944,13.038715591442603,1.186031978368935
472,0.408203125,0.408203125,0.126953125,0.751953125,16.02213521837505,16.20604552755373,0.7204840379890056
473,0.908203125,0.908203125,0.626953125,0.251953125,20.701172502900214,11.672720238664308,2.532938685560029
474,0.658203125,0.158203125,0.376953125,0.501953125,18.595220585854968,17.391756580525612,1.3455648132909068
475,0.158203125,0.658203125,0.876953125,0.001953125,13.889041764104064,2.9479293771122057,5.976701652505112
476,0.220703125,0.345703125,0.439453125,0.314453125,16.807763239156383,17.48817068585484,1.4741853286482876
477,0.720703125,0.845703125,0.939453125,0.814453125,17.54621772915575,0.0928726953501946,3.335129228214136
478,0.970703125,0.095703125,0.189453125,0.064453125,12.473082868502953,10.726350585951705,2.9191587437482696
479,0.470703125,0.595703125,0.689453125,0.564453125,20.128440627387413,16.223803872332926,2.293760242729267
480,0.345703125,0.220703125,0.814453125,0.689453125,21.913522994445575,15.589548831865857,2.358703452025839
481,0.845703125,0.720703125,0.314453125,0.189453125,18.11496241406111,19.16662049677355,1.781899428364981
482,0.595703125,0.470703125,0.564453125,0.939453125,17.036774197567897,16.96087299390529,1.6384020655809342
483,0.095703125,0.970703125,0.064453125,0.439453125,20.171938526848866,6.421074651148535,1.5824766673554707
484,0.064453125,0.439453125,0.970703125,0.533203125,22.22779825706868,9.392529153933639,3.825895878265753
485,0.564453125,0.939453125,0.470703125,0.033203125,16.964500400216046,10.764555886585773,3.0726159736575833
486,0.814453125,0.189453125,0.720703125,0.783203125,20.614455533824135,14.890419233589856,2.5901134855349954
487,0.314453125,0.689453125,0.220703125,0.283203125,16.673130154984428,15.958082588172207,1.4427154253287084
488,0.439453125,0.064453125,0.345703125,0.408203125,17.17808498264209,14.30759978647281,0.9613998747219449
489,0.939453125,0.564453125,0.845703125,0.908203125,16.902756666316947,8.37617293018745,2.9983310076728813
490,0.689453125,0.314453125,0.095703125,0.158203125,12.165434544289187,14.541769750592268,1.7348956317282218
491,0.189453125,0.814453125,0.595703125,0.658203125,21.105341382600926,11.835597736902002,2.0369394852366938
492,0.126953125,0.126953125,0.033203125,0.970703125,13.528731689637283,8.086021464269884,0.4296254192869804
493,0.626953125,0.626953125,0.533203125,0.470703125,19.66266366872444,18.636764756826647,1.7957103534840522
494,0.876953125,0.376953125,0.283203125,0.720703125,18.152571333525422,18.310192320751746,1.2455800809684128
495,0.376953125,0.876953125,0.783203125,0.220703125,18.9877857541565,5.40400816865205,4.159633437712324
496,0.251953125,0.251953125,0.658203125,0.095703125,14.270333215961772,12.49315683055743,3.309281103236667
497,0.751953125,0.751953125,0.158203125,0.595703125,19.16231416497533,16.780240477299746,0.7401508693247421
498,0.501953125,0.001953125,0.908203125,0.345703125,21.576211848577397,8.236161239366192,4.041768419893961
499,0.001953125,0.501953125,0.408203125,0.845703125,19.315662798153138,17.615180479706396,0.9318616454431855
500,0.0029296875,0.2509765625,0.9541015625,0.9912109375,22.445547295343538,12.153176822423765,2.6110858260116414
501,0.5029296875,0.7509765625,0.4541015625,0.4912109375,19.973507482851847,16.9790888082447,1.4904663938372562
502,0.7529296875,0.0009765625,0.7041015625,0.7412109375,22.338655062235524,12.698810759113334,2.4845902992434143
503,0.2529296875,0.5009765625,0.2041015625,0.2412109375,14.283317443421554,15.80175014404756,1.3351378586205618
504,0.3779296875,0.1259765625,0.3291015625,0.1162109375,11.752926694878331,11.888989541108286,1.786969513348593
505,0.8779296875,0.6259765625,0.8291015625,0.6162109375,19.858638677187646,11.334604516698088,3.0532380319861985
506,0.6279296875,0.3759765625,0.0791015625,0.3662109375,14.926683442390155,16.089829920628773,1.110256525306418
507,0.1279296875,0.8759765625,0.5791015625,0.8662109375,20.04286244708147,8.572642373735281,2.073834256028899
508,0.1904296875,0.0634765625,0.0166015625,0.5537109375,13.679210325719184,6.528450502139863,0.004600983438529216
509,0.6904296875,0.5634765625,0.5166015625,0.0537109375,14.653607951924183,17.345731827157437,3.2690518721473913
510,0.9404296875,0.3134765625,0.2666015625,0.8037109375,17.587147001712193,16.43748754260255,1.436999271956036
511,0.4404296875,0.8134765625,0.7666015625,0.3037109375,19.525343382247268,8.811915212318329,3.6055434638418724
512,0.3154296875,0.4384765625,0.6416015625,0.4287109375,19.51662155277537,17.74375667496007,2.1913653424340214
513,0.8154296875,0.9384765625,0.1416015625,0.9287109375,16.91129715761914,7.887857450578524,0.7990979875395348
514,0.5654296875,0.1884765625,0.8916015625,0.1787109375,17.721425750773538,9.592660570575227,4.916706736047311
515,0.0654296875,0.6884765625,0.3916015625,0.6787109375,20.168967869826467,15.713780856701872,1.2641447592193567
516,0.0966796875,0.2197265625,0.5478515625,0.3349609375,18.1087790302842,15.671136151978974,1.4620373402936346
517,0.5966796875,0.7197265625,0.0478515625,0.8349609375,16.132829387705634,12.659203733838478,1.0139117905019719
518,0.8466796875,0.4697265625,0.7978515625,0.0849609375,16.18299935461274,12.77555034520296,4.975532887271796
519,0.3466796875,0.9697265625,0.2978515625,0.5849609375,21.28438093441056,10.596371238254104,1.22865222175538
520,0.4716796875,0.3447265625,0.1728515625,0.7099609375,16.547250888540766,17.058148938031184,0.7108712391425294
521,0.9716796875,0.8447265625,0.6728515625,0.2099609375,20.041754038372105,12.211278165667142,3.0236902682325177
522,0.7216796875,0.0947265625,0.4228515625,0.9599609375,17.593720878826428,14.10244789887224,1.5613532030493409
523,0.2216796875,0.5947265625,0.9228515625,0.4599609375,20.692497147925835,8.755190442034266,4.013373707408656
524,0.1591796875,0.4072265625,0.4853515625,0.1474609375,14.416191337871227,14.987131975682194,2.3294875651066342
525,0.9091796875,0.1572265625,0.2353515625,0.3974609375,17.59836456817366,15.3814059849293,1.7621176330383668
526,0.4091796875,0.6572265625,0.7353515625,0.8974609375,18.171854215684398,12.240795105195309,2.278852781825965
527,0.2841796875,0.0322265625,0.8603515625,0.7724609375,23.848136550486462,13.01623480594412,2.151769092761133
528,0.7841796875,0.5322265625,0.3603515625,0.2724609375,17.658111268063042,20.35181734867142,1.8226100278625401
529,0.5341796875,0.2822265625,0.6103515625,0.5224609375,19.99284762882218,18.745619318929126,1.9240118507828419
530,0.0341796875,0.7822265625,0.1103515625,0.0224609375,11.69925598204792,6.836354868364329,2.5091852564348187
531,0.5498046875,0.5166015625,0.7509765625,0.9443359375,17.38596489574785,13.646455801566594,2.3380978721707506
532,0.7998046875,0.2666015625,0.0009765625,0.1943359375,12.173701809589602,11.980274905132292,1.7746523698904664
533,0.2998046875,0.7666015625,0.5009765625,0.6943359375,20.15023310337578,14.75551096300859,1.5251162720412312
534,0.4248046875,0.3916015625,0.8759765625,0.5693359375,20.930963815602013,13.701447658428858,3.239331772508784
535,0.9248046875,0.8916015625,0.3759765625,0.0693359375,18.745771122746437,15.96768530561435,2.1782059870147594
536,0.6748046875,0.1416015625,0.6259765625,0.8193359375,20.23717186000454,16.168403552287348,1.9079511920296495
537,0.1748046875,0.6416015625,0.1259765625,0.3193359375,15.75480287205275,13.987641818611877,1.2303944284861714
538,0.2373046875,0.3291015625,0.6884765625,0.0068359375,12.301081414824047,10.82873907371442,4.086610801113207
539,0.7373046875,0.8291015625,0.1884765625,0.5068359375,20.081356885898654,16.33389364769022,0.759354802268147
540,0.9873046875,0.0791015625,0.9384765625,0.2568359375,20.8916541335774,6.510873681951255,5.854413544382014
541,0.4873046875,0.5791015625,0.4384765625,0.7568359375,18.61649292821058,18.619676338268583,1.1692192622513347
542,0.3623046875,0.2041015625,0.0634765625,0.8818359375,14.236218943605481,11.442021656120744,0.7068210391025396
543,0.8623046875,0.7041015625,0.5634765625,0.3818359375,20.189740905430835,17.45510731955982,2.0875600820220708
544,0.6123046875,0.4541015625,0.3134765625,0.6318359375,18.251430243640687,19.8393916402555,0.9913034004173471
545,0.0810546875,0.4853515625,0.2197265625,0.8505859375,17.19499558348746,16.229650841120623,0.7301953222636197
546,0.5810546875,0.9853515625,0.7197265625,0.3505859375,20.982189866961832,5.4254667648791,2.998303738054072
547,0.8310546875,0.2353515625,0.4697265625,0.6005859375,19.84111452453466,18.495255621071117,1.7523991323370618
548,0.3310546875,0.7353515625,0.9697265625,0.1005859375,16.127303131612567,0.823749870500325,6.176702842019825
549,0.4560546875,0.1103515625,0.5947265625,0.2255859375,16.880085195427576,14.05565319163594,2.5375953120368306
550,0.9560546875,0.6103515625,0.0947265625,0.7255859375,17.81240633814734,15.843657502759587,0.9445714099154549
551,0.7060546875,0.3603515625,0.8447265625,0.4755859375,20.45593466604268,14.153482940884082,3.5731011442523988
552,0.2060546875,0.8603515625,0.3447265625,0.9755859375,17.367842780847333,9.837569816753302,1.5730267177605994
553,0.1435546875,0.1728515625,0.7822265625,0.6630859375,22.81035852367699,15.851185231241587,1.8146762913214718
554,0.6435546875,0.6728515625,0.2822265625,0.1630859375,16.17648527446002,18.356586660333495,1.8657870572050863
555,0.8935546875,0.4228515625,0.5322265625,0.9130859375,17.25073898029139,16.195415624355164,1.8136574734115518
556,0.3935546875,0.9228515625,0.0322265625,0.4130859375,19.28283049704176,10.458909414389993,1.1388190359376567
557,0.2685546875,0.2978515625,0.4072265625,0.2880859375,16.031734799464125,17.065922547715992,1.4297324403528
558,0.7685546875,0.7978515625,0.9072265625,0.7880859375,17.983027646377295,3.1643025612963607,3.1517096449845785
559,0.5185546875,0.0478515625,0.1572265625,0.0380859375,8.057856884597486,6.359831376927557,1.9555007571394531
560,0.0185546875,0.5478515625,0.6572265625,0.5380859375,21.23397208463885,15.531380771295265,2.0852604897464166
561,0.0263671875,0.1494140625,0.1494140625,0.1708984375,9.981950040572864,7.068960848764636,0.6322794429449471
562,0.5263671875,0.6494140625,0.6494140625,0.6708984375,19.793249951809955,15.850222822244088,1.960079542813838
563,0.7763671875,0.3994140625,0.3994140625,0.4208984375,18.648905134423693,20.379276128554366,1.6399542118347576
564,0.4013671875,0.2744140625,0.5244140625,0.7958984375,19.368669206611766,19.072610941768673,1.1435291497774451
565,0.9013671875,0.7744140625,0.0244140625,0.2958984375,18.763854264318574,16.521665602599185,0.9952148633745708
566,0.6513671875,0.0244140625,0.7744140625,0.5458984375,22.4728623574895,12.720145559746395,2.8907228632614252
567,0.1513671875,0.5244140625,0.2744140625,0.0458984375,11.01045337504683,12.827034601342925,2.2350766595377065
568,0.2138671875,0.4619140625,0.8369140625,0.3583984375,19.77767314529971,12.501425182896435,3.5577969278454513
569,0.7138671875,0.9619140625,0.3369140625,0.8583984375,18.572124317024752,9.125558973380924,0.8448239070518825
570,0.9638671875,0.2119140625,0.5869140625,0.1083984375,16.578282339236694,15.32483605950862,3.9876675112197626
571,0.4638671875,0.7119140625,0.0869140625,0.6083984375,17.800998655580106,15.179832860082318,0.8533728540064528
572,0.3388671875,0.0869140625,0.4619140625,0.7333984375,20.009874894668307,16.88626401452671,0.662610886673026
573,0.8388671875,0.5869140625,0.9619140625,0.2333984375,18.24768717965534,7.1864707074978735,5.3578984282641
574,0.5888671875,0.3369140625,0.2119140625,0.9833984375,14.435733262041449,15.148850508888188,1.197990161384421
575,0.0888671875,0.8369140625,0.7119140625,0.4833984375,21.704604061282055,8.020565556792604,3.043520825216098
576,0.1201171875,0.3681640625,0.3681640625,0.5146484375,18.42454990755727,18.241055827057917,0.7565465144313427
577,0.6201171875,0.8681640625,0.8681640625,0.0146484375,15.588225784736409,2.2589947021852304,5.663790495712144
578,0.8701171875,0.1181640625,0.1181640625,0.7646484375,16.61289098322822,10.97964073483248,1.4689621065967862
579,0.3701171875,0.6181640625,0.6181640625,0.2646484375,18.04483816526938,15.64085241703679,2.804281344926787
580,0.4951171875,0.2431640625,0.9931640625,0.3896484375,20.730743207829935,9.07458015705959,4.671076709917734
581,0.9951171875,0.7431640625,0.4931640625,0.8896484375,17.35632703787709,12.55805820410002,1.2727385319618085
582,0.7451171875,0.4931640625,0.7431640625,0.1396484375,16.737985572709356,14.579084185919562,4.209652818968909
583,0.2451171875,0.9931640625,0.2431640625,0.6396484375,21.318939347695288,8.63188134284595,1.30452944542389
584,0.1826171875,0.0556640625,0.6806640625,0.9521484375,21.690201670263036,15.879855892296359,1.0535214027333146
585,0.6826171875,0.5556640625,0.1806640625,0.4521484375,17.668341282130672,19.12155624914262,1.0092926862159874
586,0.9326171875,0.3056640625,0.9306640625,0.7021484375,20.732232841761448,9.86408874219759,4.000674195668587
587,0.4326171875,0.8056640625,0.4306640625,0.2021484375,17.927665260483593,14.716539906841852,2.2819859201146433
588,0.3076171875,0.4306640625,0.0556640625,0.0771484375,9.018962247657246,11.188610587306123,1.6635955061098582
589,0.8076171875,0.9306640625,0.5556640625,0.5771484375,21.22038657093606,11.172753461279898,1.396028968696506
590,0.5576171875,0.1806640625,0.3056640625,0.3271484375,15.97590235279322,16.25495920927483,1.3641481013911156
591,0.0576171875,0.6806640625,0.8056640625,0.8271484375,20.954835313089955,10.048449299906599,2.769033309215359
592,0.0419921875,0.3837890625,0.5712890625,0.6552734375,20.962265445322128,18.44495205053072,1.1699158930163738
593,0.5419921875,0.8837890625,0.0712890625,0.1552734375,16.88901634295394,12.806524848377304,1.5490347662652812
594,0.7919921875,0.1337890625,0.8212890625,0.9052734375,20.283634413510136,11.581477456653426,3.0630524206119722
595,0.2919921875,0.6337890625,0.3212890625,0.4052734375,18.16536461368547,17.687331691075375,1.2962976201118346
596,0.4169921875,0.0087890625,0.1962890625,0.2802734375,13.400509173642732,8.836500328547519,0.8970689211870739
597,0.9169921875,0.5087890625,0.6962890625,0.7802734375,18.989342042959706,14.842894945328986,2.3080008548845954
598,0.6669921875,0.2587890625,0.4462890625,0.0302734375,12.348987119960514,15.47254390911169,3.1554394039810365
599,0.1669921875,0.7587890625,0.9462890625,0.5302734375,21.227396483382158,3.7488942902781783,4.238765369141487
600,0.2294921875,0.1962890625,0.3837890625,0.8427734375,18.590045374907373,17.777914102480036,0.4850787456774106
601,0.7294921875,0.6962890625,0.8837890625,0.3427734375,19.328558425599518,8.80510160627812,4.150004693250212
602,0.9794921875,0.4462890625,0.1337890625,0.5927734375,18.227329318696583,17.633458138865585,1.1801425730946584
603,0.4794921875,0.9462890625,0.6337890625,0.0927734375,17.880166704198732,7.167591853546676,3.729550427087843
604,0.3544921875,0.3212890625,0.7587890625,0.2177734375,17.388389002279666,13.813679736523415,3.5536239096499695
605,0.8544921875,0.8212890625,0.2587890625,0.7177734375,19.48115676378736,15.019332772056217,0.6832628086077221
606,0.6044921875,0.0712890625,0.5087890625,0.4677734375,19.68894564670722,15.881948543575922,1.6967858061542822
607,0.1044921875,0.5712890625,0.0087890625,0.9677734375,13.965372668762758,10.091954188556933,1.3134213756034228
608,0.0732421875,0.1025390625,0.9150390625,0.0615234375,15.55154507984572,3.512194679488558,4.770223288349704
609,0.5732421875,0.6025390625,0.4150390625,0.5615234375,19.253336001912885,19.519067985861135,1.244182164730718
610,0.8232421875,0.3525390625,0.6650390625,0.3115234375,19.09292286086278,17.495617153132287,3.1680641332625403
611,0.3232421875,0.8525390625,0.1650390625,0.8115234375,18.270899658012265,11.361446895946932,1.1184210065975204
612,0.4482421875,0.4775390625,0.2900390625,0.9365234375,15.840430240130837,17.204254413027527,1.040919625751233
613,0.9482421875,0.9775390625,0.7900390625,0.4365234375,21.27516239978869,3.889468366727664,2.70513407528682
614,0.6982421875,0.2275390625,0.0400390625,0.6865234375,15.40332263151161,12.410740601348008,1.062862590566637
615,0.1982421875,0.7275390625,0.5400390625,0.1865234375,17.281107704977032,12.797543051530965,2.9042765350226754
616,0.1357421875,0.2900390625,0.1025390625,0.4990234375,15.031747457513694,13.293702206505015,0.33086952635671474
617,0.6357421875,0.7900390625,0.6025390625,0.9990234375,15.592003467025533,9.540210668021695,1.786880257269949
618,0.8857421875,0.0400390625,0.3525390625,0.2490234375,16.925234778253635,12.749543408632624,2.4748980925604003
619,0.3857421875,0.5400390625,0.8525390625,0.7490234375,20.09196252293591,12.581720824292391,2.873851553197905
620,0.2607421875,0.1650390625,0.7275390625,0.6240234375,21.96490202796369,16.585867519516075,1.7639527466011735
621,0.7607421875,0.6650390625,0.2275390625,0.1240234375,15.797059367380063,18.648042714569897,1.878275136759209
622,0.5107421875,0.4150390625,0.9775390625,0.8740234375,19.190567088228004,9.217573523124912,3.578592638851181
623,0.0107421875,0.9150390625,0.4775390625,0.3740234375,21.345161712672926,8.202828856494456,2.4968105561899026
624,0.0146484375,0.0830078125,0.7470703125,0.7998046875,23.850356093397895,15.828731734287208,1.053108198847991
625,0.5146484375,0.5830078125,0.2470703125,0.2998046875,16.599203130413432,18.678000704846994,1.3633675891520365
626,0.7646484375,0.3330078125,0.9970703125,0.5498046875,20.886243708750406,8.990481420773934,4.552863295404062
627,0.2646484375,0.8330078125,0.4970703125,0.0498046875,15.514915560639256,10.131743130397764,3.407133106836041
628,0.3896484375,0.4580078125,0.1220703125,0.1748046875,12.318162687073842,14.886837529331617,1.4506693363265337
629,0.8896484375,0.9580078125,0.6220703125,0.6748046875,20.58797403073816,7.751643686201894,1.4341534547343828
630,0.6396484375,0.2080078125,0.3720703125,0.4248046875,17.91295530544445,18.058244703222567,1.439360849939272
631,0.1396484375,0.7080078125,0.8720703125,0.9248046875,19.3101750532918,6.9115493258522305,3.1428242204260997
632,0.2021484375,0.2705078125,0.3095703125,0.7373046875,18.1386186150477,17.925915223291412,0.4132693250538681
633,0.7021484375,0.7705078125,0.8095703125,0.2373046875,18.747742763943887,9.313097845353871,4.0196625174482135
634,0.9521484375,0.0205078125,0.0595703125,0.9873046875,14.200300981934049,3.411889648787449,2.2295920505325184
635,0.4521484375,0.5205078125,0.5595703125,0.4873046875,19.481631008618326,19.01033368673785,1.8105787611060822
636,0.3271484375,0.1455078125,0.9345703125,0.3623046875,21.056771038875254,9.925398601332336,3.9394644595656523
637,0.8271484375,0.6455078125,0.4345703125,0.8623046875,17.44063095934315,16.058421421092213,1.2452104864904854
638,0.5771484375,0.3955078125,0.6845703125,0.1123046875,15.426256025620866,15.109967498403032,3.8636355078817815
639,0.0771484375,0.8955078125,0.1845703125,0.6123046875,20.48205270480727,9.882388719024448,1.3800570736707127
640,0.1083984375,0.4267578125,0.7783203125,0.3935546875,20.288355275582603,13.984412962176823,2.927373066716682
641,0.6083984375,0.9267578125,0.2783203125,0.8935546875,17.750216899588587,9.722636511331572,0.9729633371483499
642,0.8583984375,0.1767578125,0.5283203125,0.1435546875,16.281126594391182,15.542712912770364,3.3638995168295973
643,0.3583984375,0.6767578125,0.0283203125,0.6435546875,16.890084910699507,13.594051340610518,0.9118018147580416
644,0.4833984375,0.0517578125,0.4033203125,0.5185546875,18.92283214918363,15.279455642432252,0.9847223697013132
645,0.9833984375,0.5517578125,0.9033203125,0.0185546875,15.59264216857686,8.138162445858764,6.183047855543714
646,0.7333984375,0.3017578125,0.1533203125,0.7685546875,16.381834321392397,15.718328070938238,1.0796078638188482
647,0.2333984375,0.8017578125,0.6533203125,0.2685546875,19.249572893576822,10.32509828005882,3.223383859141541
648,0.1708984375,0.2392578125,0.2158203125,0.0810546875,9.343784560656545,10.339147901607571,1.4745370230627122
649,0.6708984375,0.7392578125,0.7158203125,0.5810546875,20.1444836659483,12.91410175414196,2.3775774332815325
650,0.9208984375,0.4892578125,0.4658203125,0.3310546875,19.13918931807319,20.301548741481444,2.132352679813548
651,0.2958984375,0.3642578125,0.5908203125,0.9560546875,18.311866302023045,17.971142578994034,1.4137665485278204
652,0.7958984375,0.8642578125,0.0908203125,0.4560546875,20.236114394339126,15.187892565152993,0.6863447826914978
653,0.5458984375,0.1142578125,0.8408203125,0.7060546875,22.32230970411542,13.570361374356702,2.7705178083007915
654,0.0458984375,0.6142578125,0.3408203125,0.2060546875,15.67342513235139,13.840163318003704,1.9391489364483323
655,0.0615234375,0.3173828125,0.0439453125,0.2529296875,11.060558413485635,9.108319427942291,0.7368574469033785
656,0.5615234375,0.8173828125,0.5439453125,0.7529296875,19.42503474581789,13.09121978369072,1.4882723085962564
657,0.8115234375,0.0673828125,0.2939453125,0.0029296875,10.786267603888525,10.14020125268586,3.1089719414330776
658,0.3115234375,0.5673828125,0.7939453125,0.5029296875,20.492810190403205,13.738702509270542,2.9810765582994296
659,0.4365234375,0.1923828125,0.6689453125,0.6279296875,21.04463804939661,17.594655394544397,1.8014360657001827
660,0.9365234375,0.6923828125,0.1689453125,0.1279296875,16.992016411674147,19.013129214121594,1.7098213234651387
661,0.6865234375,0.4423828125,0.9189453125,0.8779296875,18.36565881509283,9.91402415658931,3.3530836532957307
662,0.1865234375,0.9423828125,0.4189453125,0.3779296875,21.058436740557262,9.783419379010763,2.0721689903674054
663,0.2490234375,0.0048828125,0.9814453125,0.1904296875,19.40578487702448,3.62018585556224,4.757321970281179
664,0.7490234375,0.5048828125,0.4814453125,0.6904296875,19.134968749814572,19.31660826068721,1.4206060715913864
665,0.9990234375,0.2548828125,0.7314453125,0.4404296875,21.127408668366446,15.303369888578523,3.5043646734897367
666,0.4990234375,0.7548828125,0.2314453125,0.9404296875,15.99967934631199,13.148774710152884,1.134968280091659
667,0.3740234375,0.3798828125,0.3564453125,0.8154296875,17.769354446598648,18.97823102727721,0.8391815360275103
668,0.8740234375,0.8798828125,0.8564453125,0.3154296875,20.014298843577816,5.030805049833436,3.8069610125728057
669,0.6240234375,0.1298828125,0.1064453125,0.5654296875,15.86267364779009,12.38248570337397,0.8964802876496247
670,0.1240234375,0.6298828125,0.6064453125,0.0654296875,14.530204129503598,10.928764884584934,3.7033232407762946
671,0.0927734375,0.1611328125,0.4501953125,0.9091796875,19.53033058556529,17.562835678383287,0.37728286984281667
672,0.5927734375,0.6611328125,0.9501953125,0.4091796875,19.52558339677129,7.064091211211306,4.428994934954667
673,0.8427734375,0.4111328125,0.2001953125,0.6591796875,17.81499317180154,18.19827742271847,1.096737477348006
674,0.3427734375,0.9111328125,0.7001953125,0.1591796875,18.482348977221736,5.963616815139751,3.965181498342897
675,0.4677734375,0.2861328125,0.8251953125,0.0341796875,13.969862955018328,9.717604056379715,5.108044299111025
676,0.9677734375,0.7861328125,0.3251953125,0.5341796875,20.916628854657706,17.61041729575704,0.8617267466532391
677,0.7177734375,0.0361328125,0.5751953125,0.2841796875,18.623063458856333,13.410295058926723,2.782234545215755
678,0.2177734375,0.5361328125,0.0751953125,0.7841796875,15.959305769301395,14.15890173862713,0.8267374360351857
679,0.1552734375,0.4736328125,0.5126953125,0.5966796875,20.019469395246944,18.7487139761836,1.2713932385144817
680,0.6552734375,0.9736328125,0.0126953125,0.0966796875,17.624352342789553,10.98609915063636,1.5373787123157792
681,0.9052734375,0.2236328125,0.7626953125,0.8466796875,19.92022920599016,13.15627401077176,2.9226477475829453
682,0.4052734375,0.7236328125,0.2626953125,0.3466796875,18.06163458856568,16.92899980503134,1.341208265886138
683,0.2802734375,0.0986328125,0.1376953125,0.4716796875,14.922874891514414,11.189230165471326,0.273736793205211
684,0.7802734375,0.5986328125,0.6376953125,0.9716796875,16.0016121500857,13.075435828621467,1.9655175416542643
685,0.5302734375,0.3486328125,0.3876953125,0.2216796875,15.41432370676214,18.311932780940513,1.9266807650523743
686,0.0302734375,0.8486328125,0.8876953125,0.7216796875,21.916142101073824,2.1648502095425046,3.717730539892127
687,0.0224609375,0.4501953125,0.4267578125,0.1044921875,13.192917887728957,12.923235423180829,2.2957081401405537
688,0.7724609375,0.2001953125,0.1767578125,0.3544921875,15.888213523979118,15.352920994292916,1.4698650771215598
689,0.2724609375,0.7001953125,0.6767578125,0.8544921875,19.224238902843357,12.809649187798183,2.083229091345824
690,0.3974609375,0.0751953125,0.8017578125,0.9794921875,21.026738113583583,13.631170143434872,2.106966006001622
691,0.8974609375,0.5751953125,0.3017578125,0.4794921875,19.397670886846,20.256307587995575,1.207669882717618
692,0.6474609375,0.3251953125,0.5517578125,0.7294921875,19.451928219762223,19.005332107336596,1.5941402348306257
693,0.1474609375,0.8251953125,0.0517578125,0.2294921875,15.961414339355448,9.319076065290409,1.6983571600341751
694,0.2099609375,0.1376953125,0.6142578125,0.4169921875,19.812322048983972,15.823122183256773,1.5342012035147772
695,0.7099609375,0.6376953125,0.1142578125,0.9169921875,15.108655605852466,13.678935843774173,1.115260738490563
696,0.9599609375,0.3876953125,0.8642578125,0.1669921875,18.074975720988697,11.487998888368043,5.247754820215393
697,0.4599609375,0.8876953125,0.3642578125,0.6669921875,20.315034228683658,13.170401014405698,1.1246148719382978
698,0.3349609375,0.2626953125,0.2392578125,0.5419921875,16.92351473036852,17.112486256310003,0.568961814715107
699,0.8349609375,0.7626953125,0.7392578125,0.0419921875,16.453067187887793,10.824453941736216,4.476120142618886
700,0.5849609375,0.0126953125,0.4892578125,0.7919921875,20.306391452768562,14.682515946847877,1.2374281563365948
701,0.0849609375,0.5126953125,0.9892578125,0.2919921875,19.619242998859647,5.390022784293398,5.049286065304749
702,0.6162109375,0.5439453125,0.5830078125,0.1982421875,17.049874919330943,17.646899698645996,2.9089103962198903
703,0.8662109375,0.2939453125,0.3330078125,0.9482421875,16.13233457102789,15.440562597174855,1.582042702891749
704,0.3662109375,0.7939453125,0.8330078125,0.4482421875,20.457168677855027,7.468399026960422,3.5787264576074134
705,0.4912109375,0.4189453125,0.7080078125,0.3232421875,18.68731274797014,16.55666854808963,3.0069911136041676
706,0.9912109375,0.9189453125,0.2080078125,0.8232421875,19.071860616243015,10.609213975292123,0.47861983537376396
707,0.7412109375,0.1689453125,0.9580078125,0.0732421875,16.272683900149765,5.79924778585584,6.389391138756231
708,0.2412109375,0.6689453125,0.4580078125,0.5732421875,19.95909211083979,17.13301738768038,1.4227118988507297
709,0.1787109375,0.3564453125,0.8955078125,0.7607421875,21.94219733069845,13.555569890306389,2.7572786018807225
